uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw
Q16877	PFKFB4	False	5	0.843793	0.524278	38	3.8	7	0.1	0	1e-05	31	1005.873210940147
P04180	LCAT	False	4	0.842897	0.608022	6	3.25	4	0.541667	0	0.0	2	4.773416038440882
Q9Y5X9	LIPG	False	4	0.842897	0.608022	64	0.75	2	0.011719	0	1e-05	62	1381.1574533280677
O76081	RGS20	False	5	0.842772	0.523644	114	8.2	19	0.07193	1	4e-05	95	5804.648605164079
P42858	HTT	False	5	0.842744	0.523627	331	39.6	68	0.119637	0	0.00029	263	46605.40019160556
Q99623	PHB2	False	5	0.84271	0.523605	540	39.0	70	0.072223	6	0.00031	444	50134.806739024774
Q9UJZ1	STOML2	False	5	0.84271	0.523605	288	21.8	33	0.075694	6	0.0001	233	15818.873640222098
O00144	FZD9	False	4	0.840508	0.606298	5	0.25	1	0.05	0	0.0	4	23.189394209118714
P24387	CRHBP	False	4	0.840508	0.606298	14	1.5	3	0.107143	0	0.0	11	382.90876580843224
Q969E3	UCN3	False	4	0.840508	0.606298	19	0.5	2	0.026316	0	0.0	17	143.08566774592245
Q9UHX3	ADGRE2	False	4	0.840508	0.606298	36	1.75	2	0.048612	0	0.0	34	758.9217717740306
Q9ULW2	FZD10	False	4	0.840508	0.606298	63	2.5	7	0.039682	0	1e-05	56	1238.787899542735
Q9Y6C5	PTCH2	False	4	0.840508	0.606298	16	3.0	7	0.1875	0	0.0	9	221.75061404811228
O60499	STX10	False	4	0.840088	0.605995	126	20.0	29	0.15873	0	8e-05	97	13229.54407986065
P40616	ARL1	False	4	0.840088	0.605995	197	22.5	32	0.114214	0	6e-05	165	10571.639820559436
P53365	ARFIP2	False	4	0.840088	0.605995	100	13.25	21	0.1325	0	4e-05	79	6071.973307859923
P82094	TMF1	False	4	0.840088	0.605995	86	11.25	17	0.130814	0	3e-05	69	4173.862808592119
Q13795	ARFRP1	False	4	0.840088	0.605995	26	4.25	7	0.163462	0	1e-05	19	1481.6736198632752
Q147X3	NAA30	False	4	0.840088	0.605995	29	3.5	4	0.12069	0	0.0	25	462.9508261853288
Q5VIR6	VPS53	False	4	0.840088	0.605995	107	13.0	19	0.121495	0	2e-05	88	3665.43471778101
Q5VZE5	NAA35	False	4	0.840088	0.605995	50	2.75	4	0.055	0	1e-05	46	1155.4138883700343
Q7Z6M1	RABEPK	False	4	0.840088	0.605995	29	3.0	4	0.103448	0	0.0	25	755.8817555316812
Q8N1B4	VPS52	False	4	0.840088	0.605995	183	12.25	17	0.06694	0	9e-05	166	15328.301074014966
Q8N2H4	SYS1	False	4	0.840088	0.605995	29	0.5	1	0.017242	0	0.0	28	559.0012734262659
Q92738	USP6NL	False	4	0.840088	0.605995	108	8.0	16	0.074074	0	1e-05	92	1522.5275424169806
Q92805	GOLGA1	False	4	0.840088	0.605995	173	21.25	28	0.122832	0	5e-05	145	8169.748738016976
Q96CN9	GCC1	False	4	0.840088	0.605995	101	9.75	14	0.096535	0	3e-05	87	4872.921486929835
Q9BRA0	NAA38	False	4	0.840088	0.605995	37	2.75	3	0.074324	0	0.0	34	450.7924687810915
Q9P1Q0	VPS54	False	4	0.840088	0.605995	34	8.0	9	0.235294	0	0.0	25	813.8180464218286
Q9UID3	VPS51	False	4	0.840088	0.605995	140	15.5	23	0.110714	0	2e-05	117	3667.401495037034
Q9UIL1	SCOC	False	4	0.840088	0.605995	50	2.5	4	0.05	0	1e-05	46	1854.4369303269996
P58743	SLC26A5	False	3	0.838733	0.763447	15	0.0	0	0.0	0	0.0	15	131.35013589655242
Q00013	MPP1	False	3	0.838733	0.763447	117	0.0	0	0.0	0	9e-05	117	14291.02175017254
Q6ZRI0	OTOG	False	3	0.838733	0.763447	9	0.0	0	0.0	0	0.0	9	3.369990872107886
Q9GZZ6	CHRNA10	False	3	0.838733	0.763447	8	0.0	0	0.0	0	0.0	8	9.797781545601188
A0AVI4	TMEM129	False	4	0.838181	0.60462	33	8.75	13	0.265151	0	0.0	20	774.8861642357901
O75150	RNF40	False	4	0.838181	0.60462	263	36.25	66	0.137833	0	0.0002	197	32450.403415610745
P50876	RNF144A	False	4	0.838181	0.60462	91	17.25	31	0.18956	0	2e-05	60	2981.569853833548
Q14527	HLTF	False	4	0.838181	0.60462	142	25.5	44	0.179578	0	3e-05	98	4966.039422606209
Q149N8	SHPRH	False	4	0.838181	0.60462	93	19.5	34	0.209678	0	1e-05	59	1422.5443515529892
Q8N8N0	RNF152	False	4	0.838181	0.60462	21	4.75	6	0.22619	0	0.0	15	273.45673375571835
Q9BQE4	SELENOS	False	4	0.838181	0.60462	60	10.0	18	0.166667	0	1e-05	42	1352.3718531102786
Q9BTA9	WAC	False	4	0.838181	0.60462	95	14.5	23	0.152632	0	3e-05	72	4215.129598342666
Q9P0P0	RNF181	False	4	0.838181	0.60462	138	24.0	44	0.173913	0	0.00015	94	25080.880612793226
Q9H4E5	RHOJ	False	5	0.83744	0.52033	623	135.2	221	0.217014	0	0.00029	402	47130.89757840929
Q14165	MLEC	False	7	0.835838	0.429536	124	20.4286	35	0.164747	12	2e-05	77	2817.537866576749
Q9H2U2	PPA2	False	5	0.835665	0.519228	139	17.2	37	0.123741	4	2e-05	76	3452.8322423160544
P35712	SOX6	False	4	0.834114	0.601686	152	16.25	37	0.106908	0	2e-05	115	3543.765898554542
P41225	SOX3	False	4	0.834114	0.601686	17	4.5	7	0.264706	0	0.0	10	83.17224803242055
Q06945	SOX4	False	4	0.834114	0.601686	75	8.75	23	0.116667	0	5e-05	52	8001.010578425757
Q53G59	KLHL12	False	4	0.834114	0.601686	102	12.75	31	0.125	0	6e-05	71	10261.714146068976
Q76N89	HECW1	False	4	0.834114	0.601686	35	5.0	12	0.142857	0	1e-05	23	1278.657465018755
Q9BT81	SOX7	False	4	0.834114	0.601686	81	8.0	17	0.098766	0	1e-05	64	1460.5304362333236
Q9NSA3	CTNNBIP1	False	4	0.834114	0.601686	39	4.0	7	0.102564	0	1e-05	32	839.7275005219573
Q9NYF0	DACT1	False	4	0.834114	0.601686	25	6.0	13	0.24	0	0.0	12	262.34679304726563
Q9UN79	SOX13	False	4	0.834114	0.601686	40	3.75	8	0.09375	0	1e-05	32	934.1601573886066
Q9Y3M2	CBY1	False	4	0.834114	0.601686	180	16.25	53	0.090278	0	6e-05	127	9043.502681902168
O43556	SGCE	False	3	0.833159	0.758374	25	0.3333	1	0.013333	0	0.0	24	198.68033154900968
O60941	DTNB	False	3	0.833159	0.758374	107	7.6667	8	0.071651	0	4e-05	99	6355.165224220531
Q13326	SGCG	False	3	0.833159	0.758374	19	0.3333	1	0.017544	0	0.0	18	431.2503501603625
Q13424	SNTA1	False	3	0.833159	0.758374	93	6.6667	7	0.071685	0	0.00014	86	22052.8176222268
Q13425	SNTB2	False	3	0.833159	0.758374	150	8.0	9	0.053333	0	8e-05	141	13565.218672518524
Q13884	SNTB1	False	3	0.833159	0.758374	66	7.0	8	0.106061	0	2e-05	58	2900.669493407744
Q14714	SSPN	False	3	0.833159	0.758374	2	0.0	0	0.0	0	0.0	2	17.03161319975846
Q16585	SGCB	False	3	0.833159	0.758374	87	2.6667	4	0.030652	0	4e-05	83	6594.213681605736
Q16586	SGCA	False	3	0.833159	0.758374	104	3.6667	7	0.035256	0	2e-05	97	3254.545186864651
Q92629	SGCD	False	3	0.833159	0.758374	11	1.0	1	0.090909	0	0.0	10	55.13211045676436
Q96LD1	SGCZ	False	3	0.833159	0.758374	30	1.0	1	0.033333	0	0.0	29	283.5173888253254
Q9NY99	SNTG2	False	3	0.833159	0.758374	25	7.0	7	0.28	0	0.0	18	222.5927742497503
Q9Y4J8	DTNA	False	3	0.833159	0.758374	126	10.3333	12	0.082011	0	5e-05	114	8659.715789440103
O95395	GCNT3	False	4	0.832206	0.60031	21	2.5	6	0.119048	0	0.0	15	630.1001668371565
Q02742	GCNT1	False	4	0.832206	0.60031	37	3.75	7	0.101351	0	1e-05	30	1164.4879814627743
Q49A17	GALNTL6	False	4	0.832206	0.60031	2	0.5	1	0.25	0	0.0	1	0.9335000847304662
Q67FW5	QTGAL	False	4	0.832206	0.60031	4	0.0	0	0.0	0	0.0	4	9.919543018103646
Q6P9A2	GALNT18	False	4	0.832206	0.60031	58	3.75	8	0.064655	0	2e-05	50	3702.3397611636506
Q6UX72	B3GNT9	False	4	0.832206	0.60031	3	1.0	2	0.333334	0	0.0	1	3.6025146773415995
Q6ZNI0	GCNT7	False	4	0.832206	0.60031	1	0.0	0	0.0	0	0.0	1	0.0
Q7Z4T8	GALNTL5	False	4	0.832206	0.60031	9	1.75	4	0.194444	0	0.0	5	7.948660256368774
Q7Z7M8	B3GNT8	False	4	0.832206	0.60031	21	1.0	1	0.047619	0	0.0	20	81.7313036827504
Q7Z7M9	GALNT5	False	4	0.832206	0.60031	20	2.75	6	0.1375	0	0.0	14	195.56169137517108
Q86SF2	GALNT7	False	4	0.832206	0.60031	81	7.0	12	0.08642	0	4e-05	69	6069.490683549305
Q86SR1	GALNT10	False	4	0.832206	0.60031	59	7.25	11	0.122882	0	3e-05	48	4628.615697554737
Q8IUC8	GALNT13	False	4	0.832206	0.60031	15	2.25	4	0.15	0	0.0	11	769.3647171974615
Q8N3T1	GALNT15	False	4	0.832206	0.60031	18	1.5	3	0.083334	0	0.00011	15	18486.238912396693
Q8N428	GALNT16	False	4	0.832206	0.60031	28	0.5	2	0.017857	0	0.0	26	503.90726641890046
Q8N4A0	GALNT4	False	4	0.832206	0.60031	18	2.5	3	0.138889	0	1e-05	15	1988.962218095703
Q8NCG5	CHST4	False	4	0.832206	0.60031	7	0.0	0	0.0	0	0.0	7	15.626114155823371
Q8NCL4	GALNT6	False	4	0.832206	0.60031	71	3.75	10	0.052817	0	2e-05	61	4013.8317034157108
Q8NCW6	GALNT11	False	4	0.832206	0.60031	38	0.75	2	0.019737	0	1e-05	36	2266.951556158155
Q96FL9	GALNT14	False	4	0.832206	0.60031	32	4.75	7	0.148438	0	1e-05	25	1374.6283345474124
Q9HCQ5	GALNT9	False	4	0.832206	0.60031	44	0.5	1	0.011364	0	0.0	43	575.1100115997613
Q9NY28	GALNT8	False	4	0.832206	0.60031	10	1.25	3	0.125	0	0.0	7	235.35290319955723
Q9P109	GCNT4	False	4	0.832206	0.60031	3	0.25	1	0.083333	0	0.0	2	13.485600862319655
Q9UNA3	A4GNT	False	4	0.832206	0.60031	49	5.75	11	0.117347	0	2e-05	38	3467.3516433010036
O43776	NARS1	False	4	0.832141	0.600263	150	18.25	43	0.121667	0	6e-05	107	9928.768526971971
P12081	HARS1	False	4	0.832141	0.600263	121	16.75	38	0.13843	0	3e-05	83	5016.45365630276
P23381	WARS1	False	4	0.832141	0.600263	194	23.0	67	0.118557	0	4e-05	127	6946.7971307037515
P26639	TARS1	False	4	0.832141	0.600263	203	19.0	51	0.093596	0	4e-05	152	5931.323614017896
P26640	VARS1	False	4	0.832141	0.600263	271	25.0	76	0.092251	0	0.00018	195	28851.811598163076
P49588	AARS1	False	4	0.832141	0.600263	168	19.5	49	0.116072	0	4e-05	119	7224.6994031143995
P54577	YARS1	False	4	0.832141	0.600263	156	10.75	38	0.06891	0	2e-05	118	3703.613423260753
Q9NSD9	FARSB	False	4	0.832141	0.600263	166	15.25	45	0.091867	0	4e-05	121	7002.178426579933
Q9Y285	FARSA	False	4	0.832141	0.600263	181	16.75	52	0.092542	0	3e-05	129	4528.311073821287
O14879	IFIT3	False	4	0.831052	0.599477	80	20.25	32	0.253125	0	7e-05	48	10769.073828752324
P09913	IFIT2	False	4	0.831052	0.599477	64	8.25	13	0.128906	0	1e-05	51	1953.3742543991723
P80217	IFI35	False	4	0.831052	0.599477	33	5.25	10	0.159091	0	0.0	23	755.0131921363762
Q01628	IFITM3	False	4	0.831052	0.599477	517	39.5	105	0.076402	0	0.00055	412	89410.15305059229
Q01629	IFITM2	False	4	0.831052	0.599477	10	1.25	3	0.125	0	0.0	7	157.80067773950438
Q13325	IFIT5	False	4	0.831052	0.599477	78	13.0	24	0.166667	0	3e-05	54	4075.9513428077826
Q6GPH4	XAF1	False	4	0.831052	0.599477	40	8.25	18	0.20625	0	5e-05	22	7654.501011452871
Q8WXG1	RSAD2	False	4	0.831052	0.599477	25	3.75	10	0.15	0	0.0	15	583.1267533782421
Q96AZ6	ISG20	False	4	0.831052	0.599477	13	2.0	3	0.153846	0	0.0	10	150.2532122744901
Q9NYV4	CDK12	False	5	0.829532	0.515417	186	32.2	49	0.173118	0	6e-05	137	9476.293213746927
Q12882	DPYD	False	4	0.829525	0.598376	19	1.5	6	0.078947	0	0.0	13	510.0534138033022
Q14117	DPYS	False	4	0.829525	0.598376	10	0.25	1	0.025	0	0.0	9	103.97512045307822
Q9H0P0	NT5C3A	False	4	0.829525	0.598376	99	7.0	27	0.070707	0	3e-05	72	5364.128114072179
Q9UBR1	UPB1	False	4	0.829525	0.598376	1	0.0	0	0.0	0	0.0	1	0.0
O14633	LCE2B	False	3	0.8281	0.75377	78	36.6667	50	0.470086	0	1e-05	28	2437.5321442109466
O43548	TGM5	False	3	0.8281	0.75377	32	1.3333	4	0.041667	0	0.0	28	354.20849446704796
O43790	KRT86	False	3	0.8281	0.75377	83	24.0	28	0.289156	0	2e-05	55	2611.809001072237
O60259	KLK8	False	3	0.8281	0.75377	35	6.0	8	0.171428	0	0.0	27	752.8121353583206
O76009	KRT33A	False	3	0.8281	0.75377	20	7.6667	9	0.383333	0	0.0	11	60.80865624382833
O76011	KRT34	False	3	0.8281	0.75377	282	35.0	50	0.124113	0	0.00026	232	42841.92342294994
O76013	KRT36	False	3	0.8281	0.75377	72	24.6667	28	0.342592	0	1e-05	44	2137.8286650292966
O76014	KRT37	False	3	0.8281	0.75377	98	20.0	24	0.204081	0	2e-05	74	3007.2081497460003
O76015	KRT38	False	3	0.8281	0.75377	168	24.3333	31	0.144841	0	5e-05	137	8113.619512491014
O95678	KRT75	False	3	0.8281	0.75377	183	42.6667	48	0.233151	0	7e-05	135	11909.314252209462
P01040	CSTA	False	3	0.8281	0.75377	140	15.3333	32	0.109524	0	5e-05	108	8898.598306569958
P02538	KRT6A	False	3	0.8281	0.75377	152	42.0	54	0.276316	0	3e-05	98	5246.449885627247
P04259	KRT6B	False	3	0.8281	0.75377	144	40.0	56	0.277778	0	3e-05	88	4340.575867581382
P08779	KRT16	False	3	0.8281	0.75377	198	40.0	58	0.20202	0	9e-05	140	14940.361377375722
P12035	KRT3	False	3	0.8281	0.75377	96	36.6667	43	0.381945	0	2e-05	53	2452.3616140090794
P13646	KRT13	False	3	0.8281	0.75377	116	27.3333	36	0.235632	0	2e-05	80	3472.8743115597645
P22528	SPRR1B	False	3	0.8281	0.75377	45	3.3333	8	0.074074	0	0.0	37	604.1101697062
P22531	SPRR2E	False	3	0.8281	0.75377	29	1.3333	2	0.045977	0	0.0	27	379.82354891432857
P22532	SPRR2D	False	3	0.8281	0.75377	14	0.6667	2	0.047619	0	0.0	12	81.08467784550398
P22735	TGM1	False	3	0.8281	0.75377	220	14.3333	30	0.065152	0	0.00016	190	26495.575744623784
P35321	SPRR1A	False	3	0.8281	0.75377	17	1.3333	4	0.078431	0	0.0	13	148.88864010469666
P35325	SPRR2B	False	3	0.8281	0.75377	5	0.3333	1	0.066667	0	0.0	4	10.956507550194912
P35527	KRT9	False	3	0.8281	0.75377	170	10.6667	28	0.062745	0	2e-05	142	2932.0990117754613
P35900	KRT20	False	3	0.8281	0.75377	59	26.0	29	0.440678	0	1e-05	30	1268.2928432900774
P35908	KRT2	False	3	0.8281	0.75377	249	43.6667	65	0.175368	0	7e-05	184	11246.213245460085
P48668	KRT6C	False	3	0.8281	0.75377	83	32.6667	42	0.393574	0	1e-05	41	1607.0177879413043
P78385	KRT83	False	3	0.8281	0.75377	72	24.0	30	0.333333	0	1e-05	42	2310.7206378574606
P78386	KRT85	False	3	0.8281	0.75377	68	23.3333	28	0.343138	0	1e-05	40	1588.558958067736
Q01546	KRT76	False	3	0.8281	0.75377	84	31.6667	35	0.376984	0	1e-05	49	2088.7166148486876
Q02487	DSC2	False	3	0.8281	0.75377	166	13.0	29	0.078313	0	5e-05	137	8653.428032365018
Q07283	TCHH	False	3	0.8281	0.75377	17	1.6667	5	0.098039	0	0.0	12	236.24042598638667
Q14525	KRT33B	False	3	0.8281	0.75377	98	28.3333	35	0.289116	0	3e-05	63	4350.662093220135
Q14532	KRT32	False	3	0.8281	0.75377	40	13.3333	18	0.333333	0	0.0	22	306.6070160244959
Q14533	KRT81	False	3	0.8281	0.75377	54	21.6667	25	0.401234	0	1e-05	29	903.4585600116039
Q14574	DSC3	False	3	0.8281	0.75377	119	10.6667	26	0.089636	0	2e-05	93	3607.911977015403
Q14CN4	KRT72	False	3	0.8281	0.75377	56	29.6667	33	0.529762	0	0.0	23	575.5633250721075
Q15323	KRT31	False	3	0.8281	0.75377	447	46.0	69	0.102908	0	0.00062	378	100389.03885816624
Q15517	CDSN	False	3	0.8281	0.75377	123	5.6667	13	0.04607	0	0.00013	110	20664.366064689642
Q16651	PRSS8	False	3	0.8281	0.75377	55	4.6667	10	0.084849	0	1e-05	45	2179.4249346152415
Q3SY84	KRT71	False	3	0.8281	0.75377	42	24.0	26	0.571429	0	0.0	16	378.8817756921016
Q5DT21	SPINK9	False	3	0.8281	0.75377	1	0.0	0	0.0	0	0.0	1	0.0
Q5T5A8	LCE3C	False	3	0.8281	0.75377	63	28.0	39	0.444445	0	0.0	24	535.1279400495592
Q5T5B0	LCE3E	False	3	0.8281	0.75377	56	22.3333	33	0.398809	0	1e-05	23	1265.4625079143145
Q5T751	LCE1C	False	3	0.8281	0.75377	74	29.0	40	0.391892	0	1e-05	34	1097.7900821414414
Q5T752	LCE1D	False	3	0.8281	0.75377	67	27.3333	37	0.40796	0	1e-05	30	1091.0121041060709
Q5T753	LCE1E	False	3	0.8281	0.75377	64	31.0	41	0.484375	0	2e-05	23	3247.3676508450667
Q5T754	LCE1F	False	3	0.8281	0.75377	87	35.0	48	0.402299	0	4e-05	39	6276.318963072925
Q5T7P2	LCE1A	False	3	0.8281	0.75377	80	33.3333	46	0.416667	0	1e-05	34	1637.481950276559
Q5T7P3	LCE1B	False	3	0.8281	0.75377	79	38.0	50	0.481012	0	1e-05	29	1627.7125801897073
Q5T871	LELP1	False	3	0.8281	0.75377	16	6.6667	10	0.416667	0	0.0	6	30.8341829965033
Q5TA76	LCE3A	False	3	0.8281	0.75377	72	29.6667	42	0.412037	0	2e-05	30	3640.209751330356
Q5TA77	LCE3B	False	3	0.8281	0.75377	45	26.3333	35	0.585185	0	0.0	10	293.852152382984
Q5TA78	LCE4A	False	3	0.8281	0.75377	78	35.3333	46	0.452992	0	1e-05	32	990.4614747257426
Q5TA79	LCE2A	False	3	0.8281	0.75377	63	33.6667	44	0.534392	0	0.0	19	444.76664028473755
Q5TA81	LCE2C	False	3	0.8281	0.75377	84	34.3333	47	0.40873	0	1e-05	37	1991.1945296851904
Q5TA82	LCE2D	False	3	0.8281	0.75377	70	31.6667	41	0.452381	0	1e-05	29	1893.1609565086426
Q5TCM9	LCE5A	False	3	0.8281	0.75377	85	34.3333	47	0.403921	0	3e-05	38	4672.528813297667
Q5VXJ0	LIPK	False	3	0.8281	0.75377	7	0.3333	1	0.047619	0	0.0	6	16.487376614756105
Q5XKE5	KRT79	False	3	0.8281	0.75377	61	29.3333	34	0.480874	0	0.0	27	759.2194791186678
Q674X7	KAZN	False	3	0.8281	0.75377	46	4.0	10	0.086956	0	1e-05	36	1858.322658911236
Q6A162	KRT40	False	3	0.8281	0.75377	419	32.3333	51	0.077168	0	0.00065	368	106482.86772583278
Q6A163	KRT39	False	3	0.8281	0.75377	59	13.6667	17	0.231639	0	1e-05	42	1319.023467913402
Q6KB66	KRT80	False	3	0.8281	0.75377	66	18.0	24	0.272727	0	1e-05	42	1325.8815461554898
Q6UWN8	SPINK6	False	3	0.8281	0.75377	2	0.0	0	0.0	0	0.0	2	0.0
Q6XPR3	RPTN	False	3	0.8281	0.75377	3	0.0	0	0.0	0	0.0	3	1.1443946029252148
Q7RTS7	KRT74	False	3	0.8281	0.75377	37	23.0	25	0.621622	0	0.0	12	339.004295122902
Q7Z3Y7	KRT28	False	3	0.8281	0.75377	27	15.0	15	0.555556	0	0.0	12	311.20927383160205
Q7Z3Y8	KRT27	False	3	0.8281	0.75377	193	26.3333	33	0.136442	0	0.00011	160	17340.95741279531
Q7Z3Y9	KRT26	False	3	0.8281	0.75377	34	15.0	15	0.441176	0	0.0	19	741.2415527185881
Q7Z3Z0	KRT25	False	3	0.8281	0.75377	33	23.3333	24	0.707071	0	0.0	9	385.8094600718676
Q7Z794	KRT77	False	3	0.8281	0.75377	86	29.0	41	0.337209	0	1e-05	45	970.7588666539777
Q86SJ6	DSG4	False	3	0.8281	0.75377	109	2.3333	7	0.021407	0	8e-05	102	13744.734906040465
Q86Y46	KRT73	False	3	0.8281	0.75377	54	15.6667	19	0.290123	0	1e-05	35	857.2966053376734
Q92764	KRT35	False	3	0.8281	0.75377	105	26.0	34	0.247619	0	3e-05	71	4836.668395165157
Q92817	EVPL	False	3	0.8281	0.75377	95	5.0	9	0.052632	0	3e-05	86	5384.968758589834
Q96RM1	SPRR2F	False	3	0.8281	0.75377	3	0.6667	2	0.222222	0	0.0	1	0.2910240545701737
Q99456	KRT12	False	3	0.8281	0.75377	22	12.6667	14	0.575758	0	0.0	8	25.978728950327834
Q99959	PKP2	False	3	0.8281	0.75377	245	20.6667	44	0.084354	0	0.00012	201	19643.330831938743
Q9BYE3	LCE3D	False	3	0.8281	0.75377	70	26.0	39	0.371429	0	1e-05	31	1726.2173634198482
Q9BYE4	SPRR2G	False	3	0.8281	0.75377	8	1.3333	4	0.166667	0	0.0	4	10.339130192525891
Q9NSB2	KRT84	False	3	0.8281	0.75377	49	26.3333	29	0.537415	0	0.0	20	403.564339203468
Q9NSB4	KRT82	False	3	0.8281	0.75377	36	11.3333	14	0.314815	0	0.0	22	232.9380605219896
Q9P0G3	KLK14	False	3	0.8281	0.75377	6	0.3333	1	0.055556	0	0.0	5	36.144448215413526
Q9UBC9	SPRR3	False	3	0.8281	0.75377	28	1.3333	4	0.047619	0	0.0	24	442.1254745767863
Q9UKR0	KLK12	False	3	0.8281	0.75377	9	0.3333	1	0.037037	0	0.0	8	18.157967586194395
Q9Y446	PKP3	False	3	0.8281	0.75377	142	18.3333	37	0.129108	0	7e-05	105	11935.41557232889
Q9Y5Y6	ST14	False	3	0.8281	0.75377	203	8.6667	26	0.042693	0	0.0002	177	32877.74799361644
P17931	LGALS3	False	9	0.828016	0.376846	361	29.4444	86	0.081563	22	0.00047	257	76748.70797171639
Q9NSI6	BRWD1	False	6	0.827787	0.461997	49	5.3333	13	0.108844	8	1e-05	34	1015.9212009771524
O43609	SPRY1	False	4	0.825286	0.595318	109	10.5	21	0.09633	0	6e-05	88	9156.721090193843
Q15262	PTPRK	False	4	0.825286	0.595318	186	16.75	44	0.090054	0	0.00013	142	21794.37831651483
O00253	AGRP	False	5	0.824619	0.512365	11	0.6	1	0.054545	0	0.0	10	143.7244280956721
O00519	FAAH	False	4	0.824566	0.594798	23	1.0	3	0.043478	0	0.0	20	304.8434407878754
O15296	ALOX15B	False	4	0.824566	0.594798	22	1.75	3	0.079546	0	0.0	19	269.0500166191756
O75342	ALOX12B	False	4	0.824566	0.594798	102	5.0	15	0.04902	0	5e-05	87	8918.515976486457
Q15165	PON2	False	4	0.824566	0.594798	215	16.5	54	0.076744	0	0.00017	161	28485.327632554094
Q6GMR7	FAAH2	False	4	0.824566	0.594798	3	0.0	0	0.0	0	0.0	3	0.4439360240345194
Q9BYJ1	ALOXE3	False	4	0.824566	0.594798	50	2.0	4	0.04	0	2e-05	46	3482.209094116978
O75689	ADAP1	False	4	0.824353	0.594645	22	4.25	11	0.193182	0	0.0	11	169.56727976729158
P16949	STMN1	False	4	0.824353	0.594645	197	19.0	55	0.096446	0	9e-05	142	14713.413366819559
Q14582	MXD4	False	4	0.824353	0.594645	10	1.0	3	0.1	0	0.0	7	48.49881615196263
Q08752	PPID	False	3	0.822673	0.748829	93	14.3333	31	0.154122	0	0.00014	62	23228.894443333695
O15503	INSIG1	False	4	0.821956	0.592916	125	10.5	21	0.084	0	4e-05	104	6369.723419085282
Q9Y5U4	INSIG2	False	4	0.821956	0.592916	178	17.5	42	0.098315	0	0.00012	136	18912.40262221636
O95149	SNUPN	False	3	0.821372	0.747645	41	11.0	17	0.268293	0	1e-05	24	1866.8568236494355
P54105	CLNS1A	False	3	0.821372	0.747645	192	23.6667	45	0.123264	0	8e-05	147	13540.378191968452
Q7Z7B0	FILIP1	False	5	0.821268	0.510282	29	2.0	8	0.068966	0	0.0	21	281.42756223030034
Q8TF30	WHAMM	False	5	0.821268	0.510282	10	1.8	3	0.18	0	0.0	7	61.42244127741771
Q96C19	EFHD2	False	5	0.821268	0.510282	133	13.4	36	0.100752	0	4e-05	97	7028.4548008837655
Q9BX68	HINT2	False	5	0.821268	0.510282	347	12.6	24	0.036311	0	0.0002	323	31859.18616176832
Q9P2R3	ANKFY1	False	5	0.821268	0.510282	223	47.2	83	0.211659	0	8e-05	140	12992.196828459102
O43825	B3GALT2	False	4	0.82068	0.591996	11	0.25	1	0.022727	0	0.0	10	70.90848418703725
P22083	FUT4	False	4	0.82068	0.591996	11	0.25	1	0.022727	0	0.0	10	65.41531046572825
Q11130	FUT7	False	4	0.82068	0.591996	5	0.0	0	0.0	0	1e-05	5	1000.9908698149591
Q9Y231	FUT9	False	4	0.82068	0.591996	13	0.0	0	0.0	0	0.0	13	211.5482152341472
Q9Y2C3	B3GALT5	False	4	0.82068	0.591996	24	1.5	5	0.0625	0	0.00011	19	18459.506235570556
Q9Y5Z6	B3GALT1	False	4	0.82068	0.591996	2	0.5	1	0.25	0	0.0	1	5.906785906820175
Q9NZF1	PLAC8	False	6	0.820085	0.457698	25	1.6667	7	0.066667	9	0.0	16	400.622479751561
P30837	ALDH1B1	False	6	0.819693	0.457479	195	20.3333	57	0.104274	8	7e-05	103	11654.433225703264
O95772	STARD3NL	False	5	0.819598	0.509245	59	3.8	14	0.064407	0	1e-05	45	962.8638614162107
P30536	TSPO	False	5	0.819598	0.509245	45	3.0	10	0.066666	0	2e-05	35	2648.623548880498
P59095	STARD6	False	5	0.819598	0.509245	3	0.2	1	0.066667	0	0.0	2	46.44447316679892
Q14849	STARD3	False	5	0.819598	0.509245	85	2.6	10	0.030588	0	3e-05	75	4796.5863692633075
Q96DR4	STARD4	False	5	0.819598	0.509245	8	0.0	0	0.0	0	0.0	8	67.0989802545833
P59665	DEFA1	False	6	0.819571	0.457411	102	8.1667	27	0.080065	3	3e-05	75	4651.197929484497
Q9P219	CCDC88C	False	3	0.819428	0.745875	73	17.0	33	0.232877	0	1e-05	40	1752.5722174692114
Q05066	SRY	False	6	0.818249	0.456673	13	2.8333	7	0.217949	8	0.0	6	76.14551889116976
P42679	MATK	False	4	0.81688	0.589254	31	11.25	18	0.362903	0	0.0	13	302.8257181102
O95544	NADK	False	4	0.816783	0.589185	78	1.25	5	0.016026	0	1e-05	73	2028.8276300909413
P28907	CD38	False	4	0.816783	0.589185	9	0.0	0	0.0	0	0.0	9	122.1595519952453
Q15274	QPRT	False	4	0.816783	0.589185	84	2.5	10	0.029762	0	2e-05	74	3806.854565406148
Q5VYX0	RNLS	False	4	0.816783	0.589185	3	0.0	0	0.0	0	0.0	3	21.10037185576403
Q6IA69	NADSYN1	False	4	0.816783	0.589185	40	0.75	3	0.01875	0	1e-05	37	1393.5369049767808
