uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw	cluster	taxonomy	umap_x	umap_y
P24941	CDK2	False	72	3.887933	0.909104	765	44.5139	277	0.058188	2373	0.00076	281	124536.97111832637	2	structural_hub	11.7132	12.2399
O60262	GNG7	False	71	3.872616	0.908493	20	6.5915	10	0.329577	2312	0.0	8	275.1544699065714	1	pathway_bridge	12.5821	-0.5692
P50150	GNG4	False	71	3.872616	0.908493	24	7.4366	16	0.309859	2312	0.0	5	237.338827001434	1	pathway_bridge	12.6231	-0.5612
P50151	GNG10	False	71	3.872616	0.908493	44	6.9718	21	0.158451	2312	1e-05	18	1695.988761537308	1	pathway_bridge	13.8683	1.4386
P59768	GNG2	False	71	3.872616	0.908493	60	9.4366	33	0.157277	2312	1e-05	22	2350.365173521606	1	pathway_bridge	13.9463	1.5699
P61952	GNG11	False	71	3.872616	0.908493	12	3.5775	7	0.298122	2312	0.0	4	93.41676638716707	1	pathway_bridge	12.6097	-0.549
P62879	GNB2	False	71	3.872616	0.908493	500	26.4507	137	0.052901	2312	0.00084	175	137058.27595766436	2	structural_hub	11.6905	12.3811
P63215	GNG3	False	71	3.872616	0.908493	20	7.1408	14	0.357042	2312	0.0	5	195.7923691011089	1	pathway_bridge	12.5962	-0.673
P63218	GNG5	False	71	3.872616	0.908493	78	8.6056	27	0.110329	2312	1e-05	19	1747.097056143838	1	pathway_bridge	14.1407	1.8848
Q9HAV0	GNB4	False	71	3.872616	0.908493	129	18.4366	56	0.14292	2312	8e-05	42	12341.320068212535	1	pathway_bridge	14.2675	3.0644
Q9UBI6	GNG12	False	71	3.872616	0.908493	107	8.0282	46	0.07503	2312	1e-05	33	1787.1317702859471	1	pathway_bridge	14.1918	2.2001
Q9UK08	GNG8	False	71	3.872616	0.908493	115	9.8169	39	0.085364	2312	7e-05	37	11652.570981189552	1	pathway_bridge	14.2889	3.1325
P61088	UBE2N	False	78	3.865306	0.887208	328	21.4359	115	0.065353	2701	0.00023	108	37516.38546449108	2	structural_hub	12.8588	7.0509
P50613	CDK7	False	62	3.863485	0.936118	483	33.2097	197	0.068757	1703	0.00043	223	70364.20242819718	2	structural_hub	12.2301	10.1235
Q3ZCM7	TUBB8	False	78	3.861552	0.886346	377	14.9872	80	0.039754	2812	0.00074	160	120869.6368565635	2	structural_hub	11.7332	12.1813
O14610	GNGT2	False	70	3.851714	0.906607	12	4.4429	10	0.370238	2244	0.0	1	186.16923515886663	1	pathway_bridge	12.5339	-0.7613
P40763	STAT3	False	78	3.849804	0.88365	537	25.6667	180	0.047796	2824	0.0007	186	114485.9533533797	2	structural_hub	11.7898	11.9977
P51946	CCNH	False	61	3.843203	0.934887	92	13.7541	39	0.149501	1644	3e-05	40	4384.284501772216	1	pathway_bridge	14.3233	2.316
P51948	MNAT1	False	61	3.843203	0.934887	115	15.3934	42	0.133856	1644	7e-05	56	10690.867226572493	1	pathway_bridge	14.1756	2.9583
O14920	IKBKB	False	78	3.840509	0.881516	211	24.1538	98	0.114473	2688	0.00011	70	18448.144736093083	1	pathway_bridge	14.3089	3.7682
Q8WU20	FRS2	False	65	3.799203	0.910122	94	12.8154	64	0.136334	1874	1e-05	23	1009.4365137296314	1	pathway_bridge	14.12	1.7322
P63167	DYNLL1	False	64	3.789182	0.911106	469	33.6875	124	0.071828	1864	0.00076	187	123407.08408902923	2	structural_hub	11.7205	12.2118
P12034	FGF5	False	59	3.786771	0.928691	6	2.0847	5	0.347458	1495	0.0	1	24.606824614943093	1	pathway_bridge	12.5307	-0.7409
P22612	PRKACG	False	76	3.785832	0.874178	100	7.2105	29	0.072105	2640	3e-05	43	5471.122092134907	1	pathway_bridge	14.1944	2.3035
P22694	PRKACB	False	76	3.785832	0.874178	174	11.4211	71	0.065638	2640	8e-05	67	13130.420311602637	1	pathway_bridge	14.3607	3.4145
P06493	CDK1	False	76	3.777986	0.872366	535	29.5132	179	0.055165	2605	0.00042	174	68980.67338571676	2	structural_hub	12.2799	10.1309
P42338	PIK3CB	False	77	3.777083	0.869533	80	8.2338	38	0.102922	2756	2e-05	22	3758.9807771364226	1	pathway_bridge	14.1631	2.053
P12004	PCNA	False	63	3.774399	0.911001	488	33.5079	131	0.068664	1772	0.00033	214	53577.10445230263	2	structural_hub	12.5601	8.2777
O15530	PDPK1	False	74	3.767322	0.875294	181	13.7162	65	0.07578	2507	7e-05	66	11634.967116812926	1	pathway_bridge	14.2251	3.2043
P13984	GTF2F2	False	61	3.759893	0.914621	134	18.7377	57	0.139834	1614	3e-05	55	5501.918387782142	1	pathway_bridge	14.2774	2.4872
P35269	GTF2F1	False	61	3.759893	0.914621	213	29.0656	99	0.136458	1614	0.0001	70	16706.381653194687	1	pathway_bridge	14.2491	3.7118
P49841	GSK3B	False	78	3.758008	0.86258	831	39.7308	245	0.047811	2797	0.00123	342	199766.42730634048	2	structural_hub	10.8928	14.0837
Q16539	MAPK14	False	81	3.752106	0.853829	306	24.6914	109	0.080691	2939	0.0003	101	49543.847489433654	2	structural_hub	12.6461	8.0586
Q13480	GAB1	False	59	3.750689	0.919842	161	16.9661	98	0.10538	1541	5e-05	50	7768.641865193101	1	pathway_bridge	14.1746	2.7515
Q9Y4K3	TRAF6	False	78	3.747348	0.860133	433	39.8846	206	0.092112	2644	0.00053	115	86183.40695464409	2	structural_hub	12.1967	10.6173
P63261	ACTG1	False	75	3.7455	0.867518	483	29.36	166	0.060787	2581	0.00031	203	51033.69671184446	2	structural_hub	12.5762	8.218
P00533	EGFR	False	72	3.743858	0.875415	1711	65.0139	483	0.037998	2386	0.00675	873	1100361.9855327525	2	structural_hub	9.6175	16.5479
Q9Y243	AKT3	False	80	3.742049	0.853954	70	5.7375	27	0.081964	2970	2e-05	26	2683.8788105938656	1	pathway_bridge	14.119	2.0881
Q14204	DYNC1H1	False	59	3.740859	0.917431	505	42.4576	161	0.084075	1568	0.00026	167	42634.72996960635	2	structural_hub	12.7412	7.6722
Q13315	ATM	False	60	3.739499	0.913333	323	22.3833	107	0.069298	1592	0.00028	148	45039.929870316344	2	structural_hub	12.6063	7.8732
P01133	EGF	False	67	3.732368	0.887667	19	3.2537	12	0.171249	2055	0.0	3	602.0580093826192	1	pathway_bridge	13.0673	0.3726
O15379	HDAC3	False	74	3.73072	0.86679	285	23.7568	104	0.083357	2556	0.00016	81	25701.08747491022	2	structural_hub	13.2721	5.8291
O76093	FGF18	False	56	3.726591	0.92578	2	0.0	0	0.0	1338	0.0	2	1.5178551982300996	1	pathway_bridge	12.8027	0.374
P62753	RPS6	False	62	3.723765	0.902264	855	88.4839	254	0.10349	1737	0.00073	325	118919.40073976586	2	structural_hub	11.7217	12.105
P42224	STAT1	False	72	3.723056	0.870551	306	21.1944	112	0.069263	2368	0.00026	104	41662.66266453621	2	structural_hub	12.6842	7.6925
P05067	APP	False	70	3.721408	0.875936	2325	55.0	378	0.023656	2233	0.0234	1336	3814143.36430066	2	structural_hub	9.594	16.573
Q13409	DYNC1I2	False	57	3.719285	0.91992	293	33.0877	97	0.112927	1456	9e-05	88	14866.067367109368	1	pathway_bridge	14.1913	3.6117
P63279	UBE2I	False	78	3.702504	0.84984	614	38.4872	179	0.062683	2788	0.00082	188	133795.95573410104	2	structural_hub	11.6811	12.3511
P10767	FGF6	False	54	3.699623	0.92746	5	1.2778	3	0.255556	1236	0.0	2	63.920349886582756	1	pathway_bridge	12.5711	-0.5119
P05556	ITGB1	False	71	3.699524	0.867887	343	21.507	124	0.062703	2338	0.00027	112	43534.01883498676	2	structural_hub	12.6447	7.8587
P35249	RFC4	False	57	3.698119	0.914685	231	20.6316	79	0.089314	1439	3e-05	115	4731.188370320908	1	pathway_bridge	14.1238	2.561
P35250	RFC2	False	57	3.698119	0.914685	177	18.0351	66	0.101893	1439	3e-05	75	4138.095644974013	1	pathway_bridge	14.1641	2.481
P40937	RFC5	False	57	3.698119	0.914685	204	16.6316	58	0.081527	1439	6e-05	113	10387.543577182485	1	pathway_bridge	14.0362	3.1976
P40938	RFC3	False	57	3.698119	0.914685	181	14.4386	55	0.079771	1439	3e-05	106	4501.758309357928	1	pathway_bridge	14.1236	2.5
P78396	CCNA1	False	60	3.697878	0.903167	59	11.0333	29	0.187006	1591	1e-05	14	1486.7691654823507	1	pathway_bridge	13.6117	1.1773
O43320	FGF16	False	54	3.687635	0.924455	11	0.0926	3	0.008418	1236	0.0	8	158.48863470704813	1	pathway_bridge	12.8747	0.4974
P31323	PRKAR2B	False	65	3.680652	0.881723	135	11.2154	32	0.083077	1876	7e-05	70	10977.493005239816	1	pathway_bridge	14.1796	3.2328
P08865	RPSA	False	53	3.67951	0.92676	503	80.3208	185	0.159683	1239	0.00016	188	26566.090033395743	2	structural_hub	14.1154	6.3261
O14980	XPO1	False	65	3.676466	0.88072	1494	73.4615	372	0.049171	1911	0.00345	705	561720.8464271497	2	structural_hub	9.8914	16.1249
P46781	RPS9	False	52	3.672713	0.929508	534	80.0192	202	0.149849	1191	0.0002	206	32746.778663354286	2	structural_hub	13.7683	6.7075
P62081	RPS7	False	52	3.672713	0.929508	475	76.6731	174	0.161417	1191	0.00014	170	23006.567665540682	2	structural_hub	14.2251	6.1766
P62263	RPS14	False	52	3.672713	0.929508	513	79.3846	190	0.154746	1191	0.00016	192	25379.042912938054	2	structural_hub	14.0913	6.3229
P20248	CCNA2	False	60	3.671953	0.896835	162	20.8667	66	0.128807	1591	5e-05	49	8064.170940099481	1	pathway_bridge	14.1067	2.7835
P02751	FN1	False	65	3.670468	0.879283	786	43.2462	296	0.055021	1947	0.00111	205	181199.46607363757	2	structural_hub	10.9626	13.9122
Q9UQM7	CAMK2A	False	66	3.666491	0.87513	217	13.4697	64	0.062072	1958	0.00017	110	28225.46425443396	2	structural_hub	13.1701	5.9882
Q9UKB1	FBXW11	False	54	3.664497	0.918654	463	20.9259	102	0.045196	1246	0.00034	263	55896.15919268708	2	structural_hub	12.4743	8.3533
P09958	FURIN	False	74	3.660771	0.850538	236	8.6757	71	0.036761	2494	8e-05	91	13756.391642145294	1	pathway_bridge	14.3754	3.4381
P52298	NCBP2	False	62	3.655586	0.885744	129	11.871	49	0.092023	1715	1e-05	41	2009.4933246407154	1	pathway_bridge	14.1788	2.2531
Q09161	NCBP1	False	62	3.655586	0.885744	350	24.4355	130	0.069816	1715	0.0001	137	15567.951274880334	1	pathway_bridge	14.3061	3.7801
O75376	NCOR1	False	66	3.654369	0.872236	299	26.0606	113	0.087159	2012	0.00013	102	20457.354674549064	1	pathway_bridge	14.2842	4.2389
P22090	RPS4Y1	False	51	3.651768	0.928772	92	9.4706	22	0.102941	1143	4e-05	44	6578.001153042571	1	pathway_bridge	14.0601	2.4109
P23396	RPS3	False	51	3.651768	0.928772	709	93.6863	233	0.132139	1143	0.00041	278	66570.36447293356	2	structural_hub	12.2144	10.0992
P25398	RPS12	False	51	3.651768	0.928772	336	70.8431	148	0.210843	1143	6e-05	113	10087.536962926759	2	structural_hub	14.6191	5.714
P39019	RPS19	False	51	3.651768	0.928772	631	86.1569	217	0.13654	1143	0.00021	250	33503.051726119425	2	structural_hub	13.769	6.7262
P46782	RPS5	False	51	3.651768	0.928772	420	76.6471	170	0.182493	1143	6e-05	140	9174.71323006011	2	structural_hub	14.5896	5.7626
P46783	RPS10	False	51	3.651768	0.928772	560	80.902	186	0.144468	1143	0.00016	233	25494.950490671858	2	structural_hub	14.0872	6.3485
P60866	RPS20	False	51	3.651768	0.928772	527	83.1569	202	0.157793	1143	0.00016	187	25712.047424808636	2	structural_hub	14.1227	6.3225
P61247	RPS3A	False	51	3.651768	0.928772	639	89.9412	219	0.140753	1143	0.00017	249	27286.38885213835	2	structural_hub	14.0473	6.4079
P62241	RPS8	False	51	3.651768	0.928772	644	92.7255	250	0.143984	1143	0.00015	244	24235.819605324297	2	structural_hub	14.1565	6.2811
P62244	RPS15A	False	51	3.651768	0.928772	416	81.1765	177	0.195136	1143	5e-05	131	8541.455783036412	2	structural_hub	14.6278	5.6855
P62249	RPS16	False	51	3.651768	0.928772	715	96.3922	231	0.134814	1143	0.00025	280	40968.37875295053	2	structural_hub	13.5718	6.9377
P62269	RPS18	False	51	3.651768	0.928772	405	76.2353	171	0.188235	1143	0.00012	142	20258.076522816984	2	structural_hub	14.3706	6.0407
P62273	RPS29	False	51	3.651768	0.928772	183	40.8824	70	0.223401	1143	3e-05	68	5423.778424717119	2	structural_hub	14.6399	5.5644
P62277	RPS13	False	51	3.651768	0.928772	488	81.8824	174	0.167792	1143	0.00011	186	18476.9081782822	2	structural_hub	14.3862	6.0288
P62280	RPS11	False	51	3.651768	0.928772	503	86.0	200	0.170974	1143	0.00013	175	21233.063843146938	2	structural_hub	14.3018	6.0996
P62701	RPS4X	False	51	3.651768	0.928772	497	85.3725	195	0.171776	1143	0.0002	173	32970.10779907138	2	structural_hub	13.8144	6.6979
P62841	RPS15	False	51	3.651768	0.928772	422	75.8039	160	0.17963	1143	0.00011	162	17524.54849035437	2	structural_hub	14.4116	6.0183
P62847	RPS24	False	51	3.651768	0.928772	522	76.4314	161	0.14642	1143	9e-05	217	15375.080676249392	2	structural_hub	14.4401	5.9588
P62851	RPS25	False	51	3.651768	0.928772	395	76.9804	163	0.194887	1143	0.00012	143	20073.636694092293	2	structural_hub	14.3814	6.0305
P62854	RPS26	False	51	3.651768	0.928772	323	74.3922	143	0.230316	1143	4e-05	98	7285.801255530237	2	structural_hub	14.6404	5.6697
P62857	RPS28	False	51	3.651768	0.928772	295	61.2353	118	0.207577	1143	5e-05	101	8520.183161394842	2	structural_hub	14.6341	5.6864
P63220	RPS21	False	51	3.651768	0.928772	267	64.6275	128	0.24205	1143	4e-05	83	7332.736582756434	2	structural_hub	14.6425	5.6618
Q71UM5	RPS27L	False	51	3.651768	0.928772	207	45.8431	88	0.221464	1143	5e-05	81	8627.824869183454	2	structural_hub	14.6334	5.649
Q8TD47	RPS4Y2	False	51	3.651768	0.928772	73	18.3137	26	0.250873	1143	1e-05	35	827.4754213892471	1	pathway_bridge	13.5778	1.1259
P38398	BRCA1	False	56	3.647137	0.906042	1219	85.4643	424	0.07011	1397	0.0019	424	309051.17860310426	2	structural_hub	10.2717	15.377
P19793	RXRA	False	60	3.646647	0.890655	156	19.2167	79	0.123184	1648	6e-05	34	9623.231799658215	1	pathway_bridge	14.1408	2.9479
P15880	RPS2	False	57	3.645794	0.901743	637	82.1053	205	0.128894	1455	0.00018	250	28980.995382738387	2	structural_hub	13.9056	6.5124
O60674	JAK2	False	65	3.630041	0.869599	139	14.1692	75	0.101937	1929	0.00011	31	17369.710320411872	1	pathway_bridge	14.1207	3.7881
P05412	JUN	False	72	3.629771	0.848738	425	32.5278	129	0.076536	2319	0.00056	168	91141.60130162581	2	structural_hub	12.1015	10.7468
Q9UL18	AGO1	False	66	3.62577	0.86541	166	12.3485	46	0.074389	1989	2e-05	81	2738.31800875197	1	pathway_bridge	14.1491	2.3573
P19447	ERCC3	False	48	3.618954	0.93484	167	19.9583	60	0.119511	977	6e-05	83	9146.238528994523	1	pathway_bridge	13.9347	2.9757
P32780	GTF2H1	False	48	3.618954	0.93484	92	16.5417	39	0.179801	977	2e-05	40	3541.2111434668664	1	pathway_bridge	13.6951	1.4141
Q13888	GTF2H2	False	48	3.618954	0.93484	50	11.0833	18	0.221667	977	1e-05	25	1164.9727210099131	1	pathway_bridge	13.5695	1.1348
Q13889	GTF2H3	False	48	3.618954	0.93484	52	11.3333	20	0.217949	977	1e-05	25	1494.5814098748288	1	pathway_bridge	13.5699	1.1219
Q6ZYL4	GTF2H5	False	48	3.618954	0.93484	32	10.4375	14	0.326172	977	0.0	14	273.17942914816666	1	pathway_bridge	12.5291	-0.6007
Q92759	GTF2H4	False	48	3.618954	0.93484	73	13.3125	28	0.182363	977	1e-05	36	1812.216762960466	1	pathway_bridge	13.6758	1.3356
P62266	RPS23	False	54	3.618767	0.90719	372	73.7222	156	0.198178	1293	0.00015	133	25235.976458641573	2	structural_hub	14.2519	6.1605
P60953	CDC42	False	69	3.618191	0.854535	1452	72.4783	468	0.049916	2165	0.00293	702	478350.27723174624	2	structural_hub	9.9689	15.9993
P01106	MYC	False	67	3.616143	0.860025	2941	138.6866	728	0.047156	2057	0.0082	1144	1337047.4980641743	2	structural_hub	9.5929	16.581
Q13554	CAMK2B	False	63	3.61537	0.872617	143	7.0794	27	0.049506	1772	0.00011	93	17317.60143079187	1	pathway_bridge	14.2197	3.8277
Q13555	CAMK2G	False	63	3.61537	0.872617	182	11.9524	59	0.065673	1772	0.00016	85	25336.04860368028	2	structural_hub	13.2255	5.8378
Q13557	CAMK2D	False	63	3.61537	0.872617	203	11.7143	52	0.057706	1772	0.00016	104	25948.026548605907	2	structural_hub	13.2204	5.8405
P17252	PRKCA	False	65	3.60949	0.864675	279	14.3846	115	0.051558	1917	0.00053	107	85681.62819720362	2	structural_hub	12.1521	10.6698
P07948	LYN	False	67	3.602019	0.856666	689	32.1791	242	0.046704	2054	0.00107	298	173809.61205638884	2	structural_hub	11.0004	13.8076
P25963	NFKBIA	False	66	3.601422	0.859599	209	24.9697	83	0.119472	1943	0.00011	63	17129.67870990701	1	pathway_bridge	14.2299	3.7548
Q9H9G7	AGO3	False	65	3.59912	0.862191	146	12.7692	44	0.08746	1926	3e-05	67	4632.106263161539	1	pathway_bridge	14.2036	2.3946
Q9HCK5	AGO4	False	65	3.59912	0.862191	112	8.8154	43	0.078709	1926	3e-05	44	4302.613660200938	1	pathway_bridge	14.0717	2.3233
P18074	ERCC2	False	50	3.594439	0.918819	78	13.46	35	0.172564	1073	2e-05	25	2645.3733614450503	1	pathway_bridge	13.6941	1.3721
P31946	YWHAB	False	68	3.582729	0.849087	983	49.7206	319	0.05058	2115	0.00141	434	229094.61536652085	2	structural_hub	10.6147	14.6938
Q9HCJ0	TNRC6C	False	64	3.575671	0.859767	138	10.9219	34	0.079144	1864	2e-05	70	3302.5009211962074	1	pathway_bridge	14.1557	2.3669
O15520	FGF10	False	51	3.575312	0.909326	12	1.451	4	0.120915	1112	0.0	7	37.19242145688499	1	pathway_bridge	12.8903	0.3806
P38936	CDKN1A	False	65	3.564932	0.854001	350	33.1692	126	0.094769	1932	0.00033	96	54369.26273147888	2	structural_hub	12.5759	8.2511
P52735	VAV2	False	57	3.551662	0.878461	95	6.6667	40	0.070176	1456	3e-05	38	4215.446607162409	1	pathway_bridge	14.0352	2.2456
Q9HCE1	MOV10	False	63	3.551647	0.857237	1264	42.3651	254	0.033517	1802	0.00293	706	477123.36637323175	2	structural_hub	9.9752	15.9915
Q00653	NFKB2	False	57	3.546183	0.877106	114	13.5614	46	0.11896	1417	3e-05	37	4078.350543097136	1	pathway_bridge	14.0241	2.3653
Q13177	PAK2	False	61	3.546113	0.862618	196	17.623	93	0.089913	1675	7e-05	61	11638.67527753741	1	pathway_bridge	14.1457	3.2906
Q9UKV8	AGO2	False	61	3.544728	0.862281	1815	49.1475	283	0.027079	1687	0.01274	1133	2077112.8777152328	2	structural_hub	9.5756	16.6015
P62258	YWHAE	False	67	3.540483	0.842031	1171	53.8955	343	0.046025	2049	0.00226	564	367876.2294387496	2	structural_hub	10.1271	15.6881
P51965	UBE2E1	False	56	3.535566	0.878325	163	10.1429	64	0.062226	1377	6e-05	58	9858.439206348728	1	pathway_bridge	13.9809	3.1533
Q15759	MAPK11	False	65	3.532095	0.846135	40	5.5385	20	0.138462	1811	0.0	9	542.6084232253451	1	pathway_bridge	13.6782	1.2374
O60907	TBL1X	False	60	3.531492	0.862529	137	13.9333	48	0.101703	1655	8e-05	46	13302.237660494447	1	pathway_bridge	14.1612	3.3274
Q9BZK7	TBL1XR1	False	60	3.531492	0.862529	492	28.0333	138	0.056978	1655	0.00021	199	33681.47626482333	2	structural_hub	12.9366	6.8363
Q07020	RPL18	False	43	3.529748	0.938463	524	90.0	192	0.171756	811	0.0001	201	16006.471490565134	2	structural_hub	14.4369	5.9783
P05388	RPLP0	False	47	3.528063	0.916345	651	89.9787	205	0.138216	981	0.00019	259	30703.231407957926	2	structural_hub	13.854	6.6283
P01100	FOS	False	58	3.526459	0.868491	264	21.6207	97	0.081897	1437	0.00014	92	23043.756274618805	2	structural_hub	13.2015	5.7144
Q96FJ2	DYNLL2	False	52	3.526301	0.892454	270	20.8654	70	0.077279	1217	0.00041	131	67343.32229453897	2	structural_hub	12.2185	10.0927
Q92993	KAT5	False	51	3.522007	0.895769	316	24.7647	96	0.078369	1151	0.0003	136	48984.59458029967	2	structural_hub	12.5359	8.0572
Q8NDV7	TNRC6A	False	60	3.519696	0.859648	287	19.0	74	0.066202	1626	5e-05	136	8670.455245891233	1	pathway_bridge	14.056	3.1164
P22681	CBL	False	49	3.516564	0.903578	468	34.5714	221	0.073871	1051	0.00054	142	88234.31579816573	2	structural_hub	12.1073	10.703
Q15788	NCOA1	False	53	3.511995	0.884568	137	15.434	75	0.112657	1271	7e-05	31	11032.094938067316	1	pathway_bridge	14.1352	3.0038
Q92831	KAT2B	False	56	3.508014	0.87148	243	23.8036	112	0.097957	1428	9e-05	63	14570.881017681393	1	pathway_bridge	14.1164	3.6361
Q02750	MAP2K1	False	59	3.506582	0.859975	247	19.1525	96	0.077541	1498	0.00016	106	25927.303463624994	2	structural_hub	13.1734	5.9202
P63165	SUMO1	False	64	3.504397	0.842629	260	21.3594	90	0.082151	1835	0.00011	85	17436.046238361676	1	pathway_bridge	14.2304	3.745
P06400	RB1	False	59	3.503178	0.859141	320	29.6949	146	0.092797	1541	0.00018	112	30002.037870696066	2	structural_hub	13.0269	6.2404
P15336	ATF2	False	55	3.496304	0.872477	240	19.0	77	0.079167	1293	0.00015	89	24075.71687027331	2	structural_hub	13.1816	5.8098
Q9UPQ9	TNRC6B	False	59	3.490032	0.855917	293	18.1017	80	0.061781	1569	6e-05	160	10148.960139619685	1	pathway_bridge	14.0487	3.1818
Q13404	UBE2V1	False	56	3.488452	0.86662	114	9.8393	55	0.08631	1282	2e-05	49	3559.548119525738	1	pathway_bridge	14.0604	2.3145
Q15596	NCOA2	False	54	3.482937	0.873139	122	11.5	50	0.094262	1319	3e-05	34	4591.525323660715	1	pathway_bridge	13.9961	2.3423
P05386	RPLP1	False	41	3.482508	0.937778	310	71.1951	133	0.229662	735	5e-05	96	8439.257509107778	2	structural_hub	14.6188	5.6863
P05387	RPLP2	False	41	3.482508	0.937778	401	83.0	154	0.206983	735	0.00014	154	23039.638579061746	2	structural_hub	14.3219	6.1133
P18077	RPL35A	False	41	3.482508	0.937778	392	72.9024	137	0.185975	735	9e-05	153	15075.506304616027	2	structural_hub	14.4737	5.9422
P18124	RPL7	False	41	3.482508	0.937778	496	95.2683	194	0.192073	735	8e-05	191	13748.482890248566	2	structural_hub	14.4837	5.9302
P18621	RPL17	False	41	3.482508	0.937778	581	92.5854	211	0.159355	735	0.00014	240	22241.197509629546	2	structural_hub	14.248	6.1844
P26373	RPL13	False	41	3.482508	0.937778	681	97.8537	222	0.143691	735	0.0002	308	33311.69327062175	2	structural_hub	13.801	6.7063
P27635	RPL10	False	41	3.482508	0.937778	696	96.6098	244	0.138807	735	0.00025	287	41559.974073731115	2	structural_hub	13.5569	6.9363
P30050	RPL12	False	41	3.482508	0.937778	415	85.6098	172	0.206289	735	0.00011	136	17546.166072197244	2	structural_hub	14.4402	5.993
P32969	RPL9	False	41	3.482508	0.937778	408	89.5122	159	0.219392	735	0.00012	156	19574.142454509798	2	structural_hub	14.3871	6.0569
P35268	RPL22	False	41	3.482508	0.937778	423	85.4146	157	0.201926	735	9e-05	164	14602.77193809764	2	structural_hub	14.4819	5.9326
P36578	RPL4	False	41	3.482508	0.937778	773	104.3659	223	0.135014	735	0.00048	352	78080.11240404166	2	structural_hub	12.1478	10.4107
P39023	RPL3	False	41	3.482508	0.937778	714	95.2439	208	0.133395	735	0.00025	331	40371.99626480735	2	structural_hub	13.5695	6.9291
P40429	RPL13A	False	41	3.482508	0.937778	571	86.4878	192	0.151467	735	0.00021	252	33875.47619472668	2	structural_hub	13.7736	6.7396
P42766	RPL35	False	41	3.482508	0.937778	511	86.2927	201	0.16887	735	0.0002	205	31995.682658990947	2	structural_hub	13.798	6.7061
P46777	RPL5	False	41	3.482508	0.937778	601	102.4146	205	0.170407	735	0.00013	245	20861.959742450992	2	structural_hub	14.3243	6.1013
P46778	RPL21	False	41	3.482508	0.937778	373	87.0732	154	0.23344	735	5e-05	135	8806.795810210297	2	structural_hub	14.6335	5.6893
