gene1	gene2	annotation	direction	score	ann_class	shared_pathways	pathway_type	n_pathways_g1	n_pathways_g2	local_degree_g1	local_degree_g2	mean_local_degree	ratio_g1	ratio_g2	global_degree_g1	global_degree_g2	betweenness_g1	betweenness_g2	taxonomy_g1	taxonomy_g2	mean_global_degree	mean_betweenness
AATF	PES1	predicted	-	0.88	predicted	0	inter	5	4	14.8	36.25	25.525	0.0451	0.14	328	259	9.44198494556121e-05	2.371696181108975e-05	background	background	293.5	5.906840563335092e-05
AATF	PNO1	predicted	-	0.93	predicted	0	inter	5	5	14.8	30.4	22.6	0.0451	0.2303	328	132	9.44198494556121e-05	1.0437646619499481e-05	background	background	230.0	5.242874803755579e-05
AATF	PWP2	predicted	-	0.96	predicted	0	inter	5	5	14.8	20.4	17.6	0.0451	0.1457	328	140	9.44198494556121e-05	1.1570321521964217e-05	background	background	234.0	5.299508548878816e-05
AATF	RB1	complex; input	-	1.0	complex	0	inter	5	59	14.8	29.695	22.247	0.0451	0.0928	328	320	9.44198494556121e-05	0.00020967582288652779	background	pathway_bridge	324.0	0.00015204783617106993
AATF	RCL1	predicted	-	0.94	predicted	0	inter	5	5	14.8	9.6	12.2	0.0451	0.0857	328	112	9.44198494556121e-05	7.767826788907908e-06	background	background	220.0	5.109383812226e-05
AATF	RIOK1	predicted	-	0.95	predicted	0	inter	5	4	14.8	119.25	67.025	0.0451	0.2237	328	533	9.44198494556121e-05	0.00012299096008433892	background	background	430.5	0.00010870540476997551
AATF	RPS11	predicted	-	0.89	predicted	0	inter	5	51	14.8	86.0	50.4	0.0451	0.171	328	503	9.44198494556121e-05	8.978919688898087e-05	background	pathway_bridge	415.5	9.210452317229648e-05
AATF	RPS13	predicted	-	0.89	predicted	0	inter	5	51	14.8	81.882	48.341	0.0451	0.1678	328	488	9.44198494556121e-05	8.067368885226958e-05	background	pathway_bridge	408.0	8.754676915394085e-05
AATF	RPS14	predicted	-	0.89	predicted	0	inter	5	52	14.8	79.385	47.092	0.0451	0.1547	328	513	9.44198494556121e-05	9.645056019519408e-05	background	pathway_bridge	420.5	9.543520482540308e-05
AATF	RPS15A	predicted	-	0.89	predicted	0	inter	5	51	14.8	81.176	47.988	0.0451	0.1951	328	416	9.44198494556121e-05	6.0983895714815363e-05	background	pathway_bridge	372.0	7.770187258521373e-05
AATF	RPS16	predicted	-	0.89	predicted	0	inter	5	51	14.8	96.392	55.596	0.0451	0.1348	328	715	9.44198494556121e-05	0.00023123515605043613	background	pathway_bridge	521.5	0.0001628275027530241
AATF	RPS17	predicted	-	0.89	predicted	0	inter	5	51	14.8	0.0	7.4	0.0451	nan	328	0	9.44198494556121e-05	0.0	background	unknown	164.0	4.720992472780605e-05
AATF	RPS19	predicted	-	0.89	predicted	0	inter	5	51	14.8	86.157	50.478	0.0451	0.1365	328	631	9.44198494556121e-05	0.00023560986519655962	background	pathway_bridge	479.5	0.00016501485732608586
AATF	RPS23	predicted	-	0.89	predicted	0	inter	5	54	14.8	73.722	44.261	0.0451	0.1982	328	372	9.44198494556121e-05	9.040869166967505e-05	background	pathway_bridge	350.0	9.241427056264358e-05
AATF	RPS24	predicted	-	0.89	predicted	0	inter	5	51	14.8	76.431	45.616	0.0451	0.1464	328	522	9.44198494556121e-05	5.269795292823548e-05	background	pathway_bridge	425.0	7.355890119192378e-05
AATF	RPS28	predicted	-	0.89	predicted	0	inter	5	51	14.8	61.235	38.018	0.0451	0.2076	328	295	9.44198494556121e-05	0.00011501433463071584	background	pathway_bridge	311.5	0.00010471709204316396
AATF	RPS3A	predicted	-	0.89	predicted	0	inter	5	51	14.8	89.941	52.371	0.0451	0.1408	328	639	9.44198494556121e-05	0.00017869230040941478	background	pathway_bridge	483.5	0.00013655607493251345
AATF	RPS4X	predicted	-	0.89	predicted	0	inter	5	51	14.8	85.373	50.086	0.0451	0.1718	328	497	9.44198494556121e-05	0.0001207895485966421	background	pathway_bridge	412.5	0.0001076046990261271
AATF	RPS5	predicted	-	0.89	predicted	0	inter	5	51	14.8	76.647	45.724	0.0451	0.1825	328	420	9.44198494556121e-05	5.2448938357499765e-05	background	pathway_bridge	374.0	7.343439390655593e-05
AATF	RPS7	predicted	-	0.89	predicted	0	inter	5	52	14.8	76.673	45.737	0.0451	0.1614	328	475	9.44198494556121e-05	0.00013214205182575438	background	pathway_bridge	401.5	0.00011328095064068324
AATF	RPS8	predicted	-	0.89	predicted	0	inter	5	51	14.8	92.725	53.763	0.0451	0.144	328	644	9.44198494556121e-05	0.00018088851061306632	background	pathway_bridge	486.0	0.0001376541800343392
AATF	RPS9	predicted	-	0.89	predicted	0	inter	5	52	14.8	80.019	47.41	0.0451	0.1498	328	534	9.44198494556121e-05	0.00013622415743927015	background	pathway_bridge	431.0	0.00011532200344744112
AATF	RPSA	predicted	-	0.89	predicted	0	inter	5	53	14.8	80.321	47.56	0.0451	0.1597	328	503	9.44198494556121e-05	0.00011776659990488877	background	pathway_bridge	415.5	0.00010609322468025043
AATF	RRP7A	predicted	-	0.89	predicted	0	inter	5	5	14.8	20.6	17.7	0.0451	0.189	328	109	9.44198494556121e-05	7.370922107319313e-06	background	background	218.5	5.0895385781465705e-05
AATF	RRP9	predicted	-	0.94	predicted	0	inter	5	5	14.8	26.6	20.7	0.0451	0.2046	328	130	9.44198494556121e-05	8.203190800921724e-06	background	background	229.0	5.131152012826691e-05
AATF	SNU13	predicted	-	0.89	predicted	0	inter	5	8	14.8	45.5	30.15	0.0451	0.1596	328	285	9.44198494556121e-05	5.4878333773378475e-05	background	pathway_bridge	306.5	7.464909161449528e-05
AATF	TBL3	predicted	-	0.94	predicted	0	inter	5	5	14.8	23.4	19.1	0.0451	0.1315	328	178	9.44198494556121e-05	2.9485782724462454e-05	background	background	253.0	6.195281609003728e-05
AATF	UTP11	predicted	-	0.95	predicted	0	inter	5	5	14.8	4.4	9.6	0.0451	0.0494	328	89	9.44198494556121e-05	4.539313904791222e-05	background	background	208.5	6.990649425176216e-05
AATF	UTP14A	predicted	-	0.97	predicted	0	inter	5	5	14.8	33.8	24.3	0.0451	0.1438	328	235	9.44198494556121e-05	0.00023701578254978765	background	pathway_bridge	281.5	0.00016571781600269989
AATF	UTP15	predicted	-	0.92	predicted	0	inter	5	5	14.8	20.6	17.7	0.0451	0.1807	328	114	9.44198494556121e-05	1.8816402215538698e-05	background	background	221.0	5.66181258355754e-05
AATF	UTP18	predicted	-	0.98	predicted	0	inter	5	5	14.8	17.8	16.3	0.0451	0.1281	328	139	9.44198494556121e-05	1.0715981715327384e-05	background	background	233.5	5.256791558546974e-05
AATF	UTP20	predicted	-	0.91	predicted	0	inter	5	5	14.8	13.8	14.3	0.0451	0.0965	328	143	9.44198494556121e-05	1.726984915836384e-05	background	background	235.5	5.584484930698797e-05
AATF	UTP3	predicted	-	0.93	predicted	0	inter	5	5	14.8	29.0	21.9	0.0451	0.1859	328	156	9.44198494556121e-05	1.9680904680952823e-05	background	background	242.0	5.705037706828246e-05
AATF	UTP4	predicted	-	0.95	predicted	0	inter	5	5	14.8	25.6	20.2	0.0451	0.1515	328	169	9.44198494556121e-05	3.959987605607725e-05	background	background	248.5	6.700986275584467e-05
AATF	UTP6	predicted	-	0.94	predicted	0	inter	5	5	14.8	2.2	8.5	0.0451	0.025	328	88	9.44198494556121e-05	3.951004364773233e-05	background	background	208.0	6.696494655167221e-05
AATF	WDR3	predicted	-	0.95	predicted	0	inter	5	5	14.8	22.6	18.7	0.0451	0.1378	328	164	9.44198494556121e-05	7.985518905674513e-06	background	background	246.0	5.120268418064331e-05
AATF	WDR36	predicted	-	0.89	predicted	0	inter	5	5	14.8	30.8	22.8	0.0451	0.1474	328	209	9.44198494556121e-05	1.5798363085712053e-05	background	background	268.5	5.5109106270662074e-05
AATF	WDR43	predicted	-	0.97	predicted	0	inter	5	5	14.8	22.0	18.4	0.0451	0.1849	328	119	9.44198494556121e-05	3.930751125229931e-06	background	background	223.5	4.917530029042102e-05
AATF	WDR46	predicted	-	0.92	predicted	0	inter	5	5	14.8	26.4	20.6	0.0451	0.1553	328	170	9.44198494556121e-05	6.032368192314424e-05	background	background	249.0	7.737176568937817e-05
AATF	WDR75	predicted	-	0.91	predicted	0	inter	5	5	14.8	15.4	15.1	0.0451	0.1495	328	103	9.44198494556121e-05	1.0954280860230237e-05	background	background	215.5	5.2687065157921165e-05
ABAT	GOT2	predicted	-	0.92	predicted	0	inter	4	9	0.5	5.222	2.861	0.0069	0.0435	72	120	1.8255669281605753e-05	4.37911749878427e-05	background	pathway_bridge	96.0	3.102342213472423e-05
ABCA1	SP3	expression regulated by	<-	1.0	expression	0	inter	14	5	3.714	14.6	9.157	0.1126	0.1921	33	76	4.375890145253094e-06	1.6193362234441575e-05	pathway_bridge	background	54.5	1.0284626189847335e-05
ABCA10	ABCA13	predicted	-	0.93	predicted	0	inter	3	3	2.0	3.0	2.5	0.25	0.1765	8	17	1.358822157946804e-06	3.481958132213645e-07	background	background	12.5	8.535089855840842e-07
ABCA13	ABCA6	predicted	-	0.91	predicted	0	inter	3	8	3.0	1.375	2.188	0.1765	0.1528	17	9	3.481958132213645e-07	6.101344179320655e-07	background	pathway_bridge	13.0	4.791651155767151e-07
ABCA13	ABCA8	predicted	-	0.95	predicted	0	inter	3	2	3.0	2.0	2.5	0.1765	0.2	17	10	3.481958132213645e-07	3.892612634100432e-07	background	background	13.5	3.6872853831570383e-07
ABCA13	ABCA9	predicted	-	0.95	predicted	0	inter	3	3	3.0	1.0	2.0	0.1765	0.1111	17	9	3.481958132213645e-07	1.265673738996379e-06	background	background	13.0	8.069347761088718e-07
ABCA2	ABCD4	predicted	-	0.92	predicted	0	inter	3	11	5.333	1.909	3.621	0.0468	0.0444	114	43	9.242509891752212e-05	1.0297190353935883e-05	background	pathway_bridge	78.5	5.1361144635729004e-05
ABCA2	EGR1	expression regulated by	<-	1.0	expression	0	inter	3	14	5.333	7.714	6.524	0.0468	0.1429	114	54	9.242509891752212e-05	3.4504065873178867e-06	background	pathway_bridge	84.0	4.7937752752420006e-05
ABCA2	SP3	expression regulated by	<-	1.0	expression	0	inter	3	5	5.333	14.6	9.967	0.0468	0.1921	114	76	9.242509891752212e-05	1.6193362234441575e-05	background	background	95.0	5.430923057598185e-05
ABCB1	CEBPA	expression regulated by	<-	1.0	expression	0	inter	4	10	8.75	82.5	45.625	0.0921	0.0704	95	1172	4.007513500551894e-05	0.0012978379387728063	background	structural_hub	633.5	0.0006689565368891626
ABCB1	CEBPB	expression regulated by	<-	1.0	expression	0	inter	4	23	8.75	108.217	58.484	0.0921	0.0764	95	1416	4.007513500551894e-05	0.0013666417008618365	background	structural_hub	755.5	0.0007033584179336777
ABCB1	EGR1	expression regulated by	<-	1.0	expression	0	inter	4	14	8.75	7.714	8.232	0.0921	0.1429	95	54	4.007513500551894e-05	3.4504065873178867e-06	background	pathway_bridge	74.5	2.1762770796418415e-05
ABCB1	EGR2	expression regulated by	<-	1.0	expression	0	inter	4	13	8.75	11.462	10.106	0.0921	0.0703	95	163	4.007513500551894e-05	1.4972582187229862e-05	background	pathway_bridge	129.0	2.75238585963744e-05
ABCB1	ETS1	expression regulated by	<-	1.0	expression	0	inter	4	7	8.75	15.857	12.304	0.0921	0.1455	95	109	4.007513500551894e-05	1.99461342929135e-05	background	pathway_bridge	102.0	3.0010634649216222e-05
ABCB1	HIF1A	expression regulated by	<-	1.0	expression	0	inter	4	28	8.75	45.071	26.911	0.0921	0.1048	95	430	4.007513500551894e-05	0.00039702179437786135	background	pathway_bridge	262.5	0.00021854846469169015
ABCB1	JUN	expression regulated by	<-	1.0	expression	0	inter	4	72	8.75	32.528	20.639	0.0921	0.0765	95	425	4.007513500551894e-05	0.0003431724100476851	background	pathway_bridge	260.0	0.00019162377252660202
ABCB1	NFKB1	expression regulated by	<-	1.0	expression	0	inter	4	96	8.75	21.854	15.302	0.0921	0.0781	95	280	4.007513500551894e-05	0.00010647559426535248	background	pathway_bridge	187.5	7.32753646354357e-05
ABCB1	RARA	expression regulated by	<-	1.0	expression	0	inter	4	19	8.75	31.0	19.875	0.0921	0.1938	95	160	4.007513500551894e-05	4.864013004983654e-05	background	pathway_bridge	127.5	4.4357632527677746e-05
ABCB1	SP1	expression regulated by	<-	1.0	expression	0	inter	4	47	8.75	33.383	21.066	0.0921	0.0982	95	340	4.007513500551894e-05	0.00016108874558940663	background	pathway_bridge	217.5	0.00010058194029746278
ABCB1	TP53	expression regulated by	<-	1.0	expression	0	inter	4	115	8.75	86.096	47.423	0.0921	0.0397	95	2171	4.007513500551894e-05	0.00902419305401781	background	structural_hub	1133.0	0.004532134094511665
ABCB1	WT1	expression regulated by	<-	1.0	expression	0	inter	4	13	8.75	4.154	6.452	0.0921	0.0611	95	68	4.007513500551894e-05	1.9381772842035095e-05	background	pathway_bridge	81.5	2.972845392377702e-05
ABCB10	GATA1	expression regulated by	<-	1.0	expression	0	inter	2	8	5.5	21.625	13.562	0.0663	0.1481	83	146	1.3328602049301948e-05	3.625478801893743e-05	background	pathway_bridge	114.5	2.4791695034119688e-05
ABCB10	GATA2	expression regulated by	<-	1.0	expression	0	inter	2	9	5.5	37.333	21.417	0.0663	0.1986	83	188	1.3328602049301948e-05	0.00014675342193980082	background	pathway_bridge	135.5	8.004101199455138e-05
ABCB10	TAL1	expression regulated by	<-	1.0	expression	0	inter	2	12	5.5	21.167	13.333	0.0663	0.2378	83	89	1.3328602049301948e-05	8.040389634032682e-06	background	pathway_bridge	86.0	1.0684495841667314e-05
ABCB9	TAP2	predicted	-	0.89	predicted	0	inter	2	6	4.5	13.833	9.167	0.125	0.1441	36	96	1.710628137520303e-05	3.669960148948199e-05	background	background	66.0	2.690294143234251e-05
ABCC10	SV2C	predicted	-	0.91	predicted	0	inter	2	5	2.0	3.2	2.6	0.0541	0.0889	37	36	1.875435506568661e-06	6.116488983035437e-07	background	background	36.5	1.2435422024361023e-06
ABCD2	ABCD4	predicted	-	0.91	predicted	0	inter	5	11	2.0	1.909	1.955	0.6667	0.0444	3	43	2.3995504601217436e-09	1.0297190353935883e-05	background	pathway_bridge	23.0	5.149794952198002e-06
ABCD2	TFAP2A	expression regulated by	<-	1.0	expression	0	inter	5	31	2.0	13.742	7.871	0.6667	0.1374	3	100	2.3995504601217436e-09	1.6696671375853526e-05	background	pathway_bridge	51.5	8.349535463156824e-06
ABCD3	ABCD4	predicted	-	0.89	predicted	0	inter	11	11	23.818	1.909	12.864	0.0876	0.0444	272	43	5.864021464160237e-05	1.0297190353935883e-05	pathway_bridge	pathway_bridge	157.5	3.4468702497769126e-05
ABCE1	ABCF1	predicted	-	0.94	predicted	0	inter	10	2	40.4	6.5	23.45	0.1002	0.03	403	217	0.0002590720094534467	4.836900471162714e-05	pathway_bridge	background	310.0	0.00015372050708253692
ABCE1	RACK1	predicted	-	0.92	predicted	0	inter	10	14	40.4	25.357	32.879	0.1002	0.0376	403	674	0.0002590720094534467	0.0005179454190615001	pathway_bridge	pathway_bridge	538.5	0.00038850871425747345
ABCE1	RBM8A	predicted	-	0.91	predicted	0	inter	10	14	40.4	79.714	60.057	0.1002	0.1744	403	457	0.0002590720094534467	0.00036464175490684864	pathway_bridge	pathway_bridge	430.0	0.0003118568821801477
ABCE1	SRM	predicted	-	0.88	predicted	0	inter	10	3	40.4	1.667	21.033	0.1002	0.0242	403	69	0.0002590720094534467	4.365321829355094e-06	pathway_bridge	background	236.0	0.0001317186656414009
ABCF1	DHX9	predicted	-	0.91	predicted	0	inter	2	20	6.5	74.1	40.3	0.03	0.108	217	686	4.836900471162714e-05	0.00033463834357557706	background	pathway_bridge	451.5	0.0001915036741436021
ABCF1	EIF2B2	predicted	-	0.89	predicted	0	inter	2	4	6.5	14.25	10.375	0.03	0.1105	217	129	4.836900471162714e-05	4.5889732019886446e-05	background	background	173.0	4.712936836575679e-05
ABCF1	HNRNPA0	predicted	-	0.88	predicted	0	inter	2	5	6.5	70.8	38.65	0.03	0.245	217	289	4.836900471162714e-05	8.32209854881558e-05	background	background	253.0	6.579499509989147e-05
ABCF1	IFI16	predicted	-	0.93	predicted	0	inter	2	5	6.5	49.6	28.05	0.03	0.0697	217	712	4.836900471162714e-05	0.00031570107948244677	background	pathway_bridge	464.5	0.00018203504209703694
ABCF1	IGF2BP3	predicted	-	0.89	predicted	0	inter	2	1	6.5	107.0	56.75	0.03	0.2144	217	0	4.836900471162714e-05	0.0	background	unknown	108.5	2.418450235581357e-05
ABCF1	NOP56	predicted	-	0.91	predicted	0	inter	2	9	6.5	73.556	40.028	0.03	0.1277	217	576	4.836900471162714e-05	0.00014012197440846984	background	pathway_bridge	396.5	9.42454895600485e-05
ABCF1	RPL27A	predicted	-	0.89	predicted	0	inter	2	44	6.5	83.273	44.886	0.03	0.1779	217	468	4.836900471162714e-05	0.0001545404889153273	background	pathway_bridge	342.5	0.00010145474681347722
ABCF1	XPO1	predicted	-	0.89	predicted	0	inter	2	65	6.5	73.462	39.981	0.03	0.0492	217	1494	4.836900471162714e-05	0.003389783647629551	background	structural_hub	855.5	0.0017190763261705892
ABCF2	DCAF13	predicted	-	0.89	predicted	0	inter	5	8	16.4	37.875	27.138	0.0792	0.1683	207	225	1.3422020804131971e-05	0.0002630856004147192	background	pathway_bridge	216.0	0.0001382538106094256
ABCG5	NPC1L1	predicted	-	0.89	predicted	0	inter	10	1	1.1	0.0	0.55	0.55	0.0	2	0	1.2240135028066744e-08	0.0	background	unknown	1.0	6.120067514033372e-09
ABCG8	NPC1L1	predicted	-	0.89	predicted	0	inter	10	1	2.2	0.0	1.1	0.1375	0.0	16	0	2.689674403088105e-06	0.0	pathway_bridge	unknown	8.0	1.3448372015440524e-06
ABHD14B	CTCF	expression regulated by	<-	1.0	expression	0	inter	4	7	2.5	31.857	17.179	0.0694	0.0751	36	424	2.97539017338688e-06	6.085423108640864e-05	background	pathway_bridge	230.0	3.191481062989776e-05
ABI1	EPS8	complex; input	-	1.0	complex	0	inter	23	4	31.696	3.0	17.348	0.1524	0.028	208	107	5.8990233846840894e-05	2.3608140955106014e-05	pathway_bridge	background	157.5	4.1299187400973454e-05
ABI1	USP6NL	input	-	1.0	other	0	inter	23	4	31.696	8.0	19.848	0.1524	0.0741	208	108	5.8990233846840894e-05	7.051880856509404e-06	pathway_bridge	background	158.0	3.302105735167515e-05
ABI2	SHANK3	predicted	-	0.93	predicted	0	inter	23	7	30.304	26.429	28.366	0.1078	0.0787	281	336	0.00027853986290239815	0.0002746066020396588	pathway_bridge	pathway_bridge	308.5	0.00027657323247102844
ABL1	CD2AP	predicted	-	0.91	predicted	0	inter	52	2	23.154	9.5	16.327	0.1043	0.0466	222	204	7.084175402362783e-05	6.413572127828944e-05	pathway_bridge	background	213.0	6.748873765095864e-05
ABL1	EPS8	activate	->	1.0	activate	0	inter	52	4	23.154	3.0	13.077	0.1043	0.028	222	107	7.084175402362783e-05	2.3608140955106014e-05	pathway_bridge	background	164.5	4.722494748936692e-05
ABL1	RIN1	predicted	-	0.91	predicted	0	inter	52	4	23.154	8.75	15.952	0.1043	0.0795	222	110	7.084175402362783e-05	4.595605849640452e-05	pathway_bridge	background	166.0	5.8398906260016174e-05
ABL1	ZBTB33	expression regulated by	<-	1.0	expression	0	inter	52	9	23.154	6.222	14.688	0.1043	0.0475	222	131	7.084175402362783e-05	5.1091183756981205e-05	pathway_bridge	pathway_bridge	176.5	6.096646889030452e-05
ABLIM1	CEP89	predicted	-	0.89	predicted	0	inter	5	4	14.6	22.0	18.3	0.0849	0.1528	172	144	0.00022730695034661912	2.7412479163612913e-05	pathway_bridge	background	158.0	0.00012735971475511603
ABLIM1	MYO1C	predicted	-	0.88	predicted	0	inter	5	22	14.6	25.409	20.005	0.0849	0.0621	172	409	0.00022730695034661912	0.00014516409120564678	pathway_bridge	pathway_bridge	290.5	0.00018623552077613295
ABLIM1	SCLT1	predicted	-	0.89	predicted	0	inter	5	4	14.6	13.75	14.175	0.0849	0.0809	172	170	0.00022730695034661912	2.5448974084707996e-05	pathway_bridge	background	171.0	0.00012637796221566356
ABLIM3	PAX5	expression regulated by	<-	1.0	expression	0	inter	5	4	2.4	16.25	9.325	0.0686	0.1766	35	92	4.394057296240377e-06	2.3349312729228076e-05	background	background	63.5	1.3871685012734226e-05
ACAA2	NPEPPS	predicted	-	0.88	predicted	0	inter	4	4	23.0	23.25	23.125	0.1292	0.1205	178	193	5.9615116258601146e-05	0.00011162055508059091	background	background	185.5	8.561783566959603e-05
ACACA	CEBPA	expression regulated by	<-	1.0	expression	0	inter	15	10	16.067	82.5	49.283	0.0522	0.0704	308	1172	0.00011176648867244143	0.0012978379387728063	pathway_bridge	structural_hub	740.0	0.0007048022137226238
ACACA	PRKAA1	predicted	-	0.94	predicted	0	inter	15	25	16.067	25.92	20.993	0.0522	0.1009	308	257	0.00011176648867244143	0.0002217321374529652	pathway_bridge	pathway_bridge	282.5	0.0001667493130627033
ACACA	PRKAG1	predicted	-	0.89	predicted	0	inter	15	32	16.067	12.219	14.143	0.0522	0.0799	308	153	0.00011176648867244143	0.00011703597443240386	pathway_bridge	pathway_bridge	230.5	0.00011440123155242264
ACACA	SP3	expression regulated by	<-	1.0	expression	0	inter	15	5	16.067	14.6	15.333	0.0522	0.1921	308	76	0.00011176648867244143	1.6193362234441575e-05	pathway_bridge	background	192.0	6.39799254534415e-05
ACACA	USF1	expression regulated by	<-	1.0	expression	0	inter	15	8	16.067	10.875	13.471	0.0522	0.1359	308	80	0.00011176648867244143	0.0001666439677977747	pathway_bridge	pathway_bridge	194.0	0.00013920522823510808
ACACA	USF2	expression regulated by	<-	1.0	expression	0	inter	15	4	16.067	7.75	11.908	0.0522	0.1722	308	45	0.00011176648867244143	2.671897149415217e-06	pathway_bridge	background	176.5	5.721919291092832e-05
ACACB	PRKAA1	predicted	-	0.94	predicted	0	inter	11	25	4.091	25.92	15.005	0.0303	0.1009	135	257	0.00022212220093015408	0.0002217321374529652	pathway_bridge	pathway_bridge	196.0	0.00022192716919155965
ACADM	ECH1	predicted	-	0.93	predicted	0	inter	7	4	8.143	20.5	14.321	0.0554	0.0861	147	238	1.4803576554537464e-05	0.00011233122836209526	pathway_bridge	background	192.5	6.356740245831636e-05
ACAN	TFAP2A	expression regulated by	<-	1.0	expression	0	inter	13	31	0.0	13.742	6.871	nan	0.1374	0	100	0.0	1.6696671375853526e-05	unknown	pathway_bridge	50.0	8.348335687926763e-06
ACBD3	PI4KB	predicted	-	0.91	predicted	0	inter	4	5	18.25	3.0	10.625	0.0654	0.0588	279	51	0.00011263052791263481	4.020902696787195e-06	background	background	165.0	5.8325715304711006e-05
ACBD3	PTPN11	predicted	-	0.88	predicted	0	inter	4	110	18.25	23.818	21.034	0.0654	0.0527	279	452	0.00011263052791263481	0.0008507341496876159	background	pathway_bridge	365.5	0.00048168233880012537
ACE	CTCF	expression regulated by	<-	1.0	expression	0	inter	3	7	2.667	31.857	17.262	0.127	0.0751	21	424	8.27528735430392e-06	6.085423108640864e-05	background	pathway_bridge	222.5	3.456475922035628e-05
ACE	FOXA1	expression regulated by	<-	1.0	expression	0	inter	3	7	2.667	27.429	15.048	0.127	0.0536	21	512	8.27528735430392e-06	0.000449013633965881	background	pathway_bridge	266.5	0.00022864446066009244
ACE2	AGTR1	predicted	-	0.91	predicted	0	inter	15	11	103.067	7.909	55.488	0.0946	0.085	1090	93	0.0014396042672522587	9.387806858014154e-05	structural_hub	pathway_bridge	591.5	0.0007667411679162001
ACHE	ATF1	expression regulated by	<-	1.0	expression	0	inter	11	29	0.091	6.172	3.132	0.0303	0.1102	3	56	3.180118229938198e-07	8.272351945309557e-06	pathway_bridge	pathway_bridge	29.5	4.295181884151688e-06
ACHE	EGR1	expression regulated by	<-	1.0	expression	0	inter	11	14	0.091	7.714	3.903	0.0303	0.1429	3	54	3.180118229938198e-07	3.4504065873178867e-06	pathway_bridge	pathway_bridge	28.5	1.8842092051558531e-06
ACIN1	CSNK2A1	predicted	-	0.9	predicted	0	inter	8	66	30.25	55.894	43.072	0.0995	0.0641	304	872	4.1829969331676194e-05	0.0006543834732978033	pathway_bridge	pathway_bridge	588.0	0.00034810672131473975
ACIN1	NR3C1	expression regulated by	<-	1.0	expression	0	inter	8	26	30.25	69.231	49.74	0.0995	0.0736	304	941	4.1829969331676194e-05	0.0024263403111663374	pathway_bridge	structural_hub	622.5	0.0012340851402490069
